Internal_ID;Short_title;Article_code;EAN;SKU;NL_Geschikt_voor;NL_Resolutie;NL_Helderheid;NL_Contrast;NL_Projectieverhouding_Throw_Ratio;NL_Projectietechnologie;NL_Branduren_gemiddeld;NL_Keystone_Opties;NL_Smart_functies;NL_Beeldverhouding_Aspect_Ratio;NL_Connectiviteit;NL_Input_Lag;NL_Geluidsniveau;NL_WIFI;NL_Afmetingen;NL_Minimale_Schermgrootte_Diagonaal;NL_Maximale_Schermgrootte_Diagonaal;NL_Gewicht;NL_Garantie;NL_plus;NL_min
162242469;"Epson EF-62B - 4K - 700 Lumen - Mini Beamer";;8715946741550;EPS-V11HB73140;"Home Cinema & Onderweg";"3840 x 2160    4K UHD";"700 ISO Lumen";"5.000.000:1 ";1,2:1;3LCD;20.000;"Horizontale en verticale Auto keystone";Ja;16:9;"one HDMI (ARC/eARC) port, one USB-A 2.0 port for media, one USB-B 2.0 port (for service), a 3.5mm jack plug for audio output, along with built-in Wi-Fi 6 and Bluetooth 5.2 for wireless connectivity.";"32 ms";30dB;Ja;"19x19x07 cm";"70 inch";"200 inch";"1,6 Kg";"36 Maanden";"Sound by Bose";"Enkel in matig donkere ruimtes te gebruiken"
162245044;"Optoma Photon PK52 - 4K -3500 lumen - Laser beamer";;5055387668980;12246242;"Home Cinema";"3840 x 2160    4K UHD";"3500 ANSI Lumen";"1.500.000:1 ";" 1.21:1 ~ 1.59:1";Laser;30.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Chromecast)";16:9;"Inputs 2 x HDMI 2.0. Outputs 1 x USB-A power 1.5A, 1 x Audio 3.5mm";"4 ms";30dB;Nee;"23x21x13 cm";"70 inch";"200 inch";"3,4 Kg";"36 Maanden";"Eenvoudig mee te nemen";"Geen HDMI kabel meegeleverd"
162245451;"Optoma ZK551 - Native 4K - 5100 lumen ";;5055387669079;11937135;"Home Cinema & Zakelijk";"3840 x 2160    4K UHD";"5100 ANSI Lumen";"300.000:1 ";"1.4:1 – 2.24:1";DLP;30.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Chromecast)";"16:9 - 16:10";"Inputs 2 x HDMI 2.0, 1 x Audio 3.5mm, 1 x 3D sync. Outputs 1 x Audio-out 3.5mm, 2 x USB-A power. 1.5A Control 1 x RS232, 1 x RJ45, 1 x 12V trigger.";"4 ms ";"27 dB";Ja;"27x21x10 cm";"70 inch";"300 inch";3,5Kg;"36 Maanden";"360 Graden Projectie en Veelzijdige Installatie Opties";"Geen HDMI kabel meegeleverd"
162263543;"Hisense PT1 - 4K UHD - 2500 lumen - UST Beamer";;6942351423012;;"Home Cinema";"3840 x 2160    4K UHD";"2500 ISO Lumen";"3.000:1 ";0,20:1;"TriChroma Laser";25.000;"Auto Keystone & Scherpstellen ";"Ja ";16:9;"2x HDMI 2.1 (with ALLM) and 1x HDMI 2.0 (with eARC/CEC)";"12 ms";"27 dB";Ja;"52x28x11 cm";"70 inch";"200 inch";"7,2 Kg";"36 Maanden";"Smooth Motion Technology - voor een ongelooflijk vloeiend beeld";test
162263954;"Epson EH-LS9000W - 4K UHD - 2200 lumen - HDR10+ Beamer";ls9000-Wit;8715946742724;EPS-V11HC13080;"Home Cinema";"3840 x 2160    4K UHD";"2400 ANSI Lumen";"2.500.000:1 ";"1,35 - 2,84 :1";"3LCD Laser";30.000;"verticale lens shift van ±96,3% en horizontale shift van ±24%";"Nee (middels Dongle of Chromecast)";16:9;"HDMI Ports. 2x HDMI 2.1 with eARC. 2x HDMI 2.1 with eARC. 2x HDMI 2.1 with eARC. 2x HDMI 2.1 with eARC.";"20 ms";"27 dB";Ja;"52x44x19 cm";"70 inch";"200 inch";"12,7 Kg";"36 Maanden";"Extreem hoge zwartwaarde";"Geen HDMI kabel meegeleverd"
162264101;"Epson EH-LS9000B - 4K UHD - 2200 lumen - HDR10+ Beamer ";ls9000-Zwart;8715946742717;11897475;"Home Cinema";"3840 x 2160    4K UHD";"2400 ANSI Lumen";"2.500.000:1 ";"1,35 - 2,84 :1";"3LCD Laser";30.000;"verticale lens shift van ±96,3% en horizontale shift van ±24%";"Nee (middels Dongle of Chromecast)";16:9;"HDMI Ports. 2x HDMI 2.1 with eARC. 2x HDMI 2.1 with eARC. 2x HDMI 2.1 with eARC. 2x HDMI 2.1 with eARC.";"20 ms";"27 dB";Ja;"52x44x19 cm";"70 inch";"200 inch";"12,7 Kg";"36 Maanden";"Extreem hoge zwartwaarde";"Geen HDMI kabel meegeleverd"
162264992;"Optoma HZ150X - Full HD - 5000 Lumen - Laser Beamer";;5055387669277;11855887;"Home Cinema & Zakelijk";"1920 x 1080 FULL HD";"2400 ANSI Lumen";"2.000.000:1 ";"1.13 - 1.47:1";Laser;30.000;"Horizontale en verticale keystone";Ja;"16:9 - 16:10";"2x HDMI 2.0 in. Mini Jack Audio out. USB-A in. RS232C";"4 ms";30dB;Ja;"27x21x10 cm";"70 inch";"200 inch";"3,4 Kg";"36 Maanden";"Veelzijdige aansluitmogelijkheden";"Geen HDMI kabel meegeleverd"
162298717;"Epson EB-994F - Full HD - 4100 lumen - Beamer";;8715946738086;11931110;"Kantoor, School en Thuis";"1920 x 1080 FULL HD";"4100 ANSI Lumen";"16.000:1 ";"1.30 – 2.09:1";3LCD;20.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Chromecast)";"16:9 - 16:10";"two HDMI inputs, two VGA inputs (plus one VGA output), USB Type-A/B, ethernet (RJ-45), RS-232C control, composite video, and 3.5mm audio in/out/microphone jacks, supporting Miracast, AirPlay 2, and 5G Wi-Fi";"40 ms";30dB;Ja;"30x29x10 cm";"70 inch";"200 inch";"3,1 Kg";"36 Maanden";"Eenvoudig mee te nemen";"Geen HDMI kabel meegeleverd"
162298996;"JVC DLA-NZ500BE - Native 4K - 2000 lumen - Beamer";NZ500-Zwart;4975769481772;"JVC NZ500BE";"High End Home Cinema";"3840 x 2160    Native 4K UHD";"2000 ANSI Lumen";"oneindig :1";"1,34 - 2,14 :1";"LCoS (SXRD/D-ILA)";30.000;"	Verticale lens shift	-70% / +70% Horizontale lens shift	-28% / +28%";"Nee (middels Dongle of Mediaplayer)";16:9;"two 32 Gbps HDMI 2.1 inputs (supporting 4K60P, HDCP 2.3), a LAN port for network control, and a USB port for firmware updates. It is optimized for HDR10/HDR10+ with 48Gbps";"30 ms";"24 dB";Ja;"45 x 47,9 x 18,1 cm";"70 inch";"200 inch";"14,6 Kg";"36 Maanden";"Volledig gemotoriseerde lens met Oneindig:1 contrast ";Geen
162299169;"JVC DLA-NZ500WE - Native 4K - 2000 lumen - Beamer ";NZ500-Wit;4975769481789;"JVC NZ500WE";"High End Home Cinema";"3840 x 2160    Native 4K UHD";"2000 ANSI Lumen";"oneindig :1";"1,34 - 2,14 :1";"LCoS (SXRD/D-ILA)";30.000;"	Verticale lens shift	-70% / +70% Horizontale lens shift	-28% / +28%";"Nee (middels Dongle of Mediaplayer)";16:9;"two 32 Gbps HDMI 2.1 inputs (supporting 4K60P, HDCP 2.3), a LAN port for network control, and a USB port for firmware updates. It is optimized for HDR10/HDR10+ with 48Gbps";"30 ms";"24 dB";Ja;"45 x 47,9 x 18,1 cm";"70 inch";"200 inch";"14,6 Kg";"36 Maanden";"Volledig gemotoriseerde lens met Oneindig:1 contrast ";Geen
162548679;"Optoma ZU1100 - WUXGA HDR - 11500 Lumen - Verwisselbare Lenzen";;5055387666320;7688327;"Grote Zalen en Evenementen";"1920 x 1200 WUXGA + 4K comp.";"11.500 ANSI Lumen";"2.000.000:1 ";"Afhankelijk van type lens";"Laser lichtbron met lange levensduur (30.000 uur)";30.000;"Keystone horizontal: ±20º; Keystone vertical: ±20º";"Integrated Warping and Edge Blending + Gratis OMS Software ";"Compatible Aspect Ratios: 4:3, 16:9, and 16:10";"Inputs 2 x HDMI 2.0, 1 x 3D sync, 1 x DVI-D, 1 x HDBaseT, 1 x 3G-SDI, 1 x 12V trigger Outputs 1 x 3D sync, 1 x HDMI, 1 x USB-A power 2A Control 1 x RS232, 1 x Wired remote, 1 x RJ45";"52 ms";"35 dB";Nee;"48x52x20 cm";"70 inch";"300 inch";"21 Kg";"60 Maanden";"Verwisselbare lenzen voor veelzijdige installatie opties";"Standaard zonder lens"
162550538;"Optoma ZU1300 - 4K HDR - 14500 Lumen - Verwisselbare Lenzen ";;5055387666337;;"Grote Zalen en Evenementen";"1920 x 1200 WUXGA + 4K comp.";"14.500 ANSI Lumen";"2.000.000:1 ";"Afhankelijk van type lens";"Laser lichtbron met lange levensduur (30.000 uur)";30.000;"Keystone horizontal: ±20º; Keystone vertical: ±20º";"Integrated Warping and Edge Blending + Gratis OMS Software ";"Compatible Aspect Ratios: 4:3, 16:9, and 16:10";"Inputs 2 x HDMI 2.0, 1 x 3D sync, 1 x DVI-D, 1 x HDBaseT, 1 x 3G-SDI, 1 x 12V trigger Outputs 1 x 3D sync, 1 x HDMI, 1 x USB-A power 2A Control 1 x RS232, 1 x Wired remote, 1 x RJ45";"52 ms";"35 dB";Nee;"48x52x20 cm";"70 inch";"300 inch";"21 Kg";"60 Maanden";"Verwisselbare lenzen voor veelzijdige installatie opties";"Standaard zonder lens"
162686894;"Optoma ZK1000 - 4K HDR - 10000 Lumen - Verwisselbare Lenzen ";;5055387600379;;"Grote Zalen en Evenementen";"3840 x 2160  Native 4K UHD";"10.000 ANSI Lumen";"4.000.000:1 ";"Afhankelijk van type lens";"Laser lichtbron met lange levensduur (30.000 uur)";30.000;"Keystone horizontal: ±20º; Keystone vertical: ±20º";"Integrated Warping and Edge Blending + Gratis OMS Software ";"Compatible Aspect Ratios: 4:3, 16:9, and 16:10";"Inputs 2 x HDMI 2.0, 1 x 3D sync, 1 x DVI-D, 1 x HDBaseT, 1 x 3G-SDI, 1 x 12V trigger Outputs 1 x 3D sync, 1 x HDMI, 1 x USB-A power 2A Control 1 x RS232, 1 x Wired remote, 1 x RJ45";"52 ms";"35 dB";Nee;"48x52x20 cm";"70 inch";"300 inch";"21 Kg";"60 Maanden";"Verwisselbare lenzen voor veelzijdige installatie opties";"Standaard zonder lens"
162688073;"Optoma ZK1120 - 4K HDR - 11000 Lumen - Verwisselbare Lenzen  ";;5055387668805;;"Grote Zalen en Evenementen";"3840 x 2160  Native 4K UHD";"11.000 ANSI Lumen";"4.000.000:1 ";"Afhankelijk van type lens";"Laser lichtbron met lange levensduur (30.000 uur)";30.000;"Keystone horizontal: ±20º; Keystone vertical: ±20º";"Integrated Warping and Edge Blending + Gratis OMS Software ";"Compatible Aspect Ratios: 4:3, 16:9, and 16:10";"Inputs 2 x HDMI 2.0, 1 x 3D sync, 1 x DVI-D, 1 x HDBaseT, 1 x 3G-SDI, 1 x 12V trigger Outputs 1 x 3D sync, 1 x HDMI, 1 x USB-A power 2A Control 1 x RS232, 1 x Wired remote, 1 x RJ45";"52 ms";"35 dB";Nee;"48x52x20 cm";"70 inch";"300 inch";"21 Kg";"60 Maanden";"Verwisselbare lenzen voor veelzijdige installatie opties";"Standaard zonder lens"
162688186;"Optoma ZK1320 - 4K HDR - 13500 Lumen - Verwisselbare Lenzen   ";;5055387668836;;"Grote Zalen en Evenementen";"3840 x 2160  Native 4K UHD";"13.500 ANSI Lumen";"4.000.000:1 ";"Afhankelijk van type lens";"Laser lichtbron met lange levensduur (30.000 uur)";30.000;"Keystone horizontal: ±20º; Keystone vertical: ±20º";"Integrated Warping and Edge Blending + Gratis OMS Software ";"Compatible Aspect Ratios: 4:3, 16:9, and 16:10";"Inputs 2 x HDMI 2.0, 1 x 3D sync, 1 x DVI-D, 1 x HDBaseT, 1 x 3G-SDI, 1 x 12V trigger Outputs 1 x 3D sync, 1 x HDMI, 1 x USB-A power 2A Control 1 x RS232, 1 x Wired remote, 1 x RJ45";"52 ms";"35 dB";Nee;"48x52x20 cm";"70 inch";"300 inch";"21 Kg";"60 Maanden";"Verwisselbare lenzen voor veelzijdige installatie opties";"Standaard zonder lens"
162689332;"Huurbeamer: Epson EH-LS650W - 4K - 3600 ANSI Lumen ";;8715946718446;;"Home Cinema";"3840 x 2160    4K UHD";"3600 ANSI Lumen";"2.500.000:1 ";"0,25 - 0,62:1 ";Laser;30.000;"Geometric correction";✅;16:9;"HDMI 2.0 (x2; HDMI 2 eARC; HDCP 2.3) - USB 2.0 type A (x2; 5V/1.5A power delivery/service) - USB 2.0 type A (2A power delivery) - Micro USB (service) - S/PDIF (Optical output)";24ms;27dB;Ja;"46x40x14 cm";"70 inch";"200 inch";"7,2 Kg";"36 Maanden";"Ingebouwde Yamaha Soundbar";"Geen HDMI kabel meegeleverd"
162761244;"Optoma ZK810TST - Native 4K - 8600 Lumen";;5055387667969;;"Grote Zalen en Evenementen";"3840 x 2160    4K UHD";"8600 ANSI Lumen";"3.000.000:1 ";"0.65:1 - 0.75:1";"DLP Laser";30.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Mediaplayer)";"16:9 - 16:10";"IN: 2 x HDMI/1.4a 3D/ 2.0/ VGA /Audio 3.5mm/12V trigger/ HDBaseT/3D sync  OUT: HDMI 1.4a 3D/ Audio 3.5mm/ USB-B service/ RJ45/ Wired remote";"4,2 ms";"36 dB";"Ja (Apps middels Dongle of Chromecast)";"48x43x19 cm";"70 inch";"400 inch";"15 Kg";"36 Maanden";"Hoog aantal lumen 8600";"Vrij zwaar"
162828327;"Optoma ZK810T - Native 4K - 8600 Lumen";;5055387667785;;"Grote Zalen en Evenementen";"3840 x 2160    4K UHD";"8600 ANSI Lumen";"3.000.000:1 ";"1.26:1 - 2:1";"DLP Laser";30.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Mediaplayer)";"16:9 - 16:10";"IN: 2 x HDMI/1.4a 3D/ 2.0/ VGA /Audio 3.5mm/12V trigger/ HDBaseT/3D sync  OUT: HDMI 1.4a 3D/ Audio 3.5mm/ USB-B service/ RJ45/ Wired remote";"4,2 ms";"36 dB";"Ja (Apps middels Dongle of Chromecast)";"48x43x19 cm";"70 inch";"400 inch";"15 Kg";"36 Maanden";"Hoog aantal lumen 8600";"Vrij zwaar"
162828525;"Optoma ZK608TST - 4K UHD - 6000 lumen - Laser";;5055387667808;;"Grote Zalen en Kantoren";"3840 x 2160    True 4K UHD";"6000 ANSI Lumen";"300.000:1 ";0.58:1;Laser;30.000;"Horizontale en verticale keystone";"Ja (Apps middels Dongle of Chromecast)";"16:9 - 16:10";"Inputs:HDMI 2.0: 2 x HDMI 2.0 (Supports 4K, HDCP 2.2, MHL 2.1)VGA: 2 x VGA (D-sub 15-pin)Audio: 2 x 3.5mm Stereo JackControl/Network: 1 x HDBaseT (4K), 1 x RJ45 (LAN), 1 x RS232USB: 1 x USB-A 2.0 (5V/1.5A power)Outputs:HDMI: 1 x HDMI 2.0Audio: 1 x 3.5mm S";"4,2 ms";30dB;Ja;"37x30x12 cm";"70 inch";"400 inch";"6,5 Kg";"36 Maanden";"HDBaseT- en Ethernet-poorten voor nog betere integratie";"Geen HDMI kabel meegeleverd"
162829411;"Optoma ZK708T - 4K UHD - 7000 lumen - Laser";;5055387667792;;"Grote Zalen en Kantoren";"3840 x 2160    4K UHD";"7000 ANSI Lumen";"300.000:1 ";"1.2:1 - 1.92:1";Laser;30.000;"Horizontale en verticale keystone";"Ja (Apps middels Dongle of Chromecast)";"16:9 - 16:10";"IN: 2 x HDMI/1.4a 3D/ 2.0/ VGA /Audio 3.5mm/12V trigger/ HDBaseT/3D sync  OUT: HDMI 1.4a 3D/ Audio 3.5mm/ USB-B service/ RJ45";"4,2 ms";"27 dB";Ja;"37x30x12 cm";"70 inch";"400 inch";"6,3 Kg";"36 Maanden";"Geïntegreerde stereoluidsprekers";"Geen HDMI kabel meegeleverd"
162830043;"Optoma ZH521 - Full HD - 5500 lumen - Laser";;5055387669628;13149451;"Kantoor, School en Thuis";"1920 x 1080 FULL HD";"5500 ANSI Lumen";"2.000.000:1 ";"1.13:1 ~ 1.47:1";laser;30.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Chromecast)";"16:9 - 16:10";"HDMI 2x / VGA / Composite / Audio / RS232 / RJ45 / 2x USB-A Power";"4,2 ms";"28 dB";Ja;"26x27x16 cm";"70 inch";"200 inch";6,5Kg;"60 Maanden";"Hoog aantal lumen voor overdag gebruik";"Geen HDMI kabel meegeleverd"
162830353;"Optoma HZ151X - Full HD - 5000 Lumen - Laser Beamer ";;5055387600553;13149449;"Home Cinema & Zakelijk";"1920 x 1080 FULL HD";"2400 ANSI Lumen";"2.000.000:1 ";"1.13 - 1.47:1";Laser;30.000;"Horizontale en verticale keystone";Ja;"16:9 - 16:10";"2x HDMI 2.0 in. Mini Jack Audio out. USB-A in. RS232C";"4 ms";30dB;Ja;"27x21x10 cm";"70 inch";"200 inch";"3,4 Kg";"36 Maanden";"Veelzijdige aansluitmogelijkheden";"Geen HDMI kabel meegeleverd"
162830482;"Optoma HZ41HDR - Full HD - 4400 ANSI - Laser Projector ";;5055387600607;13166549;"Home Cinema & Gamen";"1920 x 1080 FULL HD";"4400 ANSI Lumen";"2.000.000:1 ";"1.48:1 ~ 1.62:1";Laser;30.000;"Horizontaal 30 °,  Verticaal 30 °.";⛔;16:9;"Inputs 2 x HDMI 2.0. Outputs 1 x Audio 3.5mm, 1 x USB-A power 1.5A. Control 1 x RS232";"4,2 ms";30dB;"Nee (middels Dongle of Chromecast)";"27x21x11 cm";"70 inch";"200 inch";"3,0 Kg";"36 Maanden";"HDR voor levendige beelden ";"Geen HDMI kabel meegeleverd"
162843436;"Epson EB-L795SE - WUXGA - 7000 lumen - Short Throw";;8715946737942;EPS-V11HB26140;"Grote Zalen en Kantoren";"1920 x 1200 WUXGA";"7000 ANSI Lumen";"5.000.000:1 ";"0.79 - 1.36:1";"3LCD Laser";30.000;"Horizontale en verticale keystone";"Nee (middels Dongle of Chromecast)";16:10;"2× HDMI (HDCP 2.3), 1× HDBaseT, 1× HDMI uitgang, 1× audio out (3.5 mm jack), RJ-45 Ethernet (LAN), WiFi (802.11 a/b/g/n/ac), Miracast, Apple AirPlay 2, RS-232C, 2× USB-A, 1× USB-B";"20 ms";"26 dB";Ja;"44x36x15 cm";"70 inch";"400 inch";"9,3 Kg";"60 Maanden";"Edge blending en warping voor creatieve toepassingen";"Geen HDMI kabel meegeleverd"
